name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes,,,,
t-shirt over com renda mia preto,https://www.shopinlove.com.br/t-shirt-over-preto-1,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/1a/5e/43/bf514100f972a1a8dc9c6e69c1/t-shirt-over-preto-1-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/1a/5e/43/bf514100f972a1a8dc9c6e69c1/t-shirt-over-preto-1-large-1.jpg,,IL3344-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca wide leg black jeans preto estonado,https://www.shopinlove.com.br/calca-wide-leg-black-jeans-preto-estonado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/cd/97/28/a94207b6d21445dd618feb14f7/calca-wide-leg-black-jeans-preto-estonado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/cd/97/28/a94207b6d21445dd618feb14f7/calca-wide-leg-black-jeans-preto-estonado-large-1.jpg,,IL3321-00444,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
vestido longo isabela estampado,https://www.shopinlove.com.br/vestido-isabella-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/3b/71/46/fadd7d647d1fb929057a320bb7/vestido-isabella-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/3b/71/46/fadd7d647d1fb929057a320bb7/vestido-isabella-estampado-large-1.jpg,,IL3318-00096,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,PP|P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG|G3|G4|G5
vestido sophia estampado,https://www.shopinlove.com.br/vestido-sophia-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/e8/f9/16/67b27cbd080acf23e671e3e7a0/vestido-sophia-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/e8/f9/16/67b27cbd080acf23e671e3e7a0/vestido-sophia-estampado-large-1.jpg,,IL3292-00096,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa maite estampado,https://www.shopinlove.com.br/blusa-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ac/9b/78/63d26e4e18bd37356749293200/blusa-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ac/9b/78/63d26e4e18bd37356749293200/blusa-estampado-large-1.jpg,,IL3317-00096,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa alca gaya marrom,https://www.shopinlove.com.br/blusa-alca-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/17/fe/16/901151a48604a6af3c4f42f433/blusa-alca-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/17/fe/16/901151a48604a6af3c4f42f433/blusa-alca-marrom-large-1.jpg,,IL3300-00005,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
kit regata,https://www.shopinlove.com.br/kit-regata,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/96/12/6e/1124e2eb5dd6bcbc42f2188ff9/kit-regata-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/96/12/6e/1124e2eb5dd6bcbc42f2188ff9/kit-regata-large-1.jpg,,IL3364-00479,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi taina preto,https://www.shopinlove.com.br/saia-midi-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/6c/1f/c3/0e72cd82bb08c1799f379a44f8/saia-midi-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/6c/1f/c3/0e72cd82bb08c1799f379a44f8/saia-midi-preto-large-1.jpg,,IL3242-00002,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido gabriela preto,https://www.shopinlove.com.br/vestido-preto-8,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/37/40/3c/e844542653550938937c7b6ba9/vestido-preto-8-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/37/40/3c/e844542653550938937c7b6ba9/vestido-preto-8-large-1.jpg,,IL3262-00002,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
cinto preto,https://www.shopinlove.com.br/cinto-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/0b/67/50/d5f9a5bcf4a15db1cf1cba11df/cinto-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/0b/67/50/d5f9a5bcf4a15db1cf1cba11df/cinto-preto-large-1.jpg,,IL3361-00002,In love,In love,Undefined,Undefined,,TRUE,,PLUS|P,adult,adult,,,,,,,0.0,BR,FALSE,,
saia midi camila bordo,https://www.shopinlove.com.br/saia-midi-bordo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/57/1d/a6/c4ed02eb0c29278bebf6c073dd/saia-midi-bordo-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/57/1d/a6/c4ed02eb0c29278bebf6c073dd/saia-midi-bordo-large-2.jpg,,IL1760-8-00015,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts saia floral fundo verde,https://www.shopinlove.com.br/shorts-saia-floral-fundo-verde,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/76/73/6c/e35bdd35d8b0a5c3096318b845/shorts-saia-floral-fundo-verde-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/76/73/6c/e35bdd35d8b0a5c3096318b845/shorts-saia-floral-fundo-verde-large-1.jpg,,IL2858-00261,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi milena rosa,https://www.shopinlove.com.br/vestido-midi-rosa-1,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/16/de/d4/0cb90aab05eef824493a15e150/vestido-midi-rosa-1-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/16/de/d4/0cb90aab05eef824493a15e150/vestido-midi-rosa-1-large-1.jpg,,IL3270-00030,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over delight rosa,https://www.shopinlove.com.br/t-shirt-over-delight-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/de/0e/d6/a2e4736345a1cc7b1954d08906/t-shirt-over-delight-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/de/0e/d6/a2e4736345a1cc7b1954d08906/t-shirt-over-delight-rosa-large-1.jpg,,IL0008-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido em tule  helena rosa manchado,https://www.shopinlove.com.br/vestido-rosa-manchado-rosa-manchado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/2b/16/e3/1b4ca67fd8e58b86f26ca36766/vestido-rosa-manchado-rosa-manchado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/2b/16/e3/1b4ca67fd8e58b86f26ca36766/vestido-rosa-manchado-rosa-manchado-large-1.jpg,,IL3345-00467,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi jeanne preto / off,https://www.shopinlove.com.br/vestido-midi-jeanne-preto-off,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/d0/25/00/4f8f4b2c40c05123f4685b4837/vestido-midi-jeanne-preto-off-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/d0/25/00/4f8f4b2c40c05123f4685b4837/vestido-midi-jeanne-preto-off-large-1.jpg,,IL2460-00128,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi luciana poa off findo marrom,https://www.shopinlove.com.br/vestido-midi-luciana-poa-off-fundo-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/a0/ef/fa/24c4393b1f2cbffc1debb766bb/vestido-midi-luciana-poa-off-fundo-marrom-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/a0/ef/fa/24c4393b1f2cbffc1debb766bb/vestido-midi-luciana-poa-off-fundo-marrom-large-2.jpg,,IL1353-2-00449,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa verde estampa floral,https://www.shopinlove.com.br/blusa-verde-estampa-floral,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/62/b4/44/1cec7bbfa40d674cc4966d1d99/blusa-verde-estampa-floral-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/62/b4/44/1cec7bbfa40d674cc4966d1d99/blusa-verde-estampa-floral-large-1.jpg,,IL2812-00455,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido baviera estampado,https://www.shopinlove.com.br/vestido-baviera-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4b/e6/43/27a7aa49b338f532684333929f/vestido-baviera-estampado-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4b/e6/43/27a7aa49b338f532684333929f/vestido-baviera-estampado-large-2.jpg,,IL3329-00096,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,G/GG|PLUS|P/M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P/M|G/GG|PLUS
t-shirt over mindflower amarelo,https://www.shopinlove.com.br/t-shirt-over-mindflower-amarelo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/03/f2/ac/fc0032960cb6f9e80e67331b1f/t-shirt-over-mindflower-amarelo-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/03/f2/ac/fc0032960cb6f9e80e67331b1f/t-shirt-over-mindflower-amarelo-large-1.jpg,,IL0004-00121,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt tali branco acucar,https://www.shopinlove.com.br/t-shirt-tali-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/92/a2/48/9f2b166c347fb79784e54c0fcb/t-shirt-tali-branco-acucar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/92/a2/48/9f2b166c347fb79784e54c0fcb/t-shirt-tali-branco-acucar-large-1.jpg,,PL099-00176,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts anna floral,https://www.shopinlove.com.br/shorts-anna-floral,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/1e/d0/8c/3e39575c50e1b36951c60b3fd0/shorts-anna-floral-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/1e/d0/8c/3e39575c50e1b36951c60b3fd0/shorts-anna-floral-large-1.jpg,,IL3281-00141,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata in love azul,https://www.shopinlove.com.br/regata-in-love-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/df/48/c0/69d66067252072b28656e1b239/regata-in-love-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/df/48/c0/69d66067252072b28656e1b239/regata-in-love-azul-large-1.jpg,,IL3278-00036,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata bordada in love rosa,https://www.shopinlove.com.br/regata-bordada-in-love-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/eb/65/e2/697242519b1458f39b8b6f003c/regata-bordada-in-love-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/eb/65/e2/697242519b1458f39b8b6f003c/regata-bordada-in-love-rosa-large-1.jpg,,IL3277-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
kit 2 regatas essential preto / off,https://www.shopinlove.com.br/kit-2-regatas-essential-preto-off,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/38/84/dc/c56c0907ef1692624f8457b388/kit-2-regatas-essential-preto-off-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/38/84/dc/c56c0907ef1692624f8457b388/kit-2-regatas-essential-preto-off-large-1.jpg,,IL3276-00128,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa cotton off white,https://www.shopinlove.com.br/blusa-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/7e/b0/1c/58fff238d5a2e9bb5fb4faab69/blusa-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/7e/b0/1c/58fff238d5a2e9bb5fb4faab69/blusa-off-white-large-1.jpg,,IL2798-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt slim bloom gently rosa,https://www.shopinlove.com.br/t-shirt-slim-bloom-gently-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/6d/3e/42/a63cfbea2e813ed212b7349660/t-shirt-slim-bloom-gently-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/6d/3e/42/a63cfbea2e813ed212b7349660/t-shirt-slim-bloom-gently-rosa-large-1.jpg,,IL0001-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi em tule mari poa fundo preto,https://www.shopinlove.com.br/saia-midi-em-tule-mari-poa-fundo-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/87/02/a0/dc3db18a8f468fad2498e48a3f/saia-midi-em-tule-mari-poa-fundo-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/87/02/a0/dc3db18a8f468fad2498e48a3f/saia-midi-em-tule-mari-poa-fundo-preto-large-1.jpg,,IL859-4-00077,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido emily estampado,https://www.shopinlove.com.br/vestido-emily-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/09/70/62/30211a341ef142256a62e86a49/vestido-emily-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/09/70/62/30211a341ef142256a62e86a49/vestido-emily-estampado-large-1.jpg,,IL3294-00096,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido karina baunilha,https://www.shopinlove.com.br/vestido-karina-baunilha,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4c/5d/80/5a4c1a3dd4cd1f3b82d81d56d2/vestido-karina-baunilha-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4c/5d/80/5a4c1a3dd4cd1f3b82d81d56d2/vestido-karina-baunilha-large-1.jpg,,IL1238-5-00183,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi luna estampado,https://www.shopinlove.com.br/vestido-midi-luna-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/02/9b/cc/30def8062d572eaa2b9dada0b2/vestido-midi-luna-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/02/9b/cc/30def8062d572eaa2b9dada0b2/vestido-midi-luna-estampado-large-1.jpg,,IL3312-00096,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido carol estampado,https://www.shopinlove.com.br/vestido-carol-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/71/a3/d1/e1b6f6b5847754f9667d165b9a/vestido-carol-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/71/a3/d1/e1b6f6b5847754f9667d165b9a/vestido-carol-estampado-large-1.jpg,,IL3314-00096,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa bruna floral,https://www.shopinlove.com.br/blusa-bruna-floral,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/00/de/27/20fd9f5fa3de1773e530df6b71/blusa-bruna-floral-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/00/de/27/20fd9f5fa3de1773e530df6b71/blusa-bruna-floral-large-1.jpg,,IL3304-00141,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,G/GG|PLUS|P/M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P/M|G/GG|PLUS
vestido tainara poa fundo preto,https://www.shopinlove.com.br/vestido-tainara-poa-fundo-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/d3/98/2f/27c52fb376b36f8d6023f9c074/vestido-tainara-poa-fundo-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/d3/98/2f/27c52fb376b36f8d6023f9c074/vestido-tainara-poa-fundo-preto-large-1.jpg,,IL3299-00077,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi julia poa fundo off,https://www.shopinlove.com.br/saia-midi-julia-poa-fundo-off,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/c3/6c/8a/e80d6a4be390898cccd9a9683e/saia-midi-julia-poa-fundo-off-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/c3/6c/8a/e80d6a4be390898cccd9a9683e/saia-midi-julia-poa-fundo-off-large-1.jpg,,IL1760-7-00148,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi milena fucsia,https://www.shopinlove.com.br/vestido-midi-milena-fucsia,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/98/f8/08/2b36c52ff74fbb3ead7b50dd9a/vestido-midi-milena-fucsia-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/98/f8/08/2b36c52ff74fbb3ead7b50dd9a/vestido-midi-milena-fucsia-large-1.jpg,,IL3311-00014,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
kimono luana floral,https://www.shopinlove.com.br/kimono-luana-floral,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/5f/c9/80/ffd34ce631660c70821545ac81/kimono-luana-floral-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/5f/c9/80/ffd34ce631660c70821545ac81/kimono-luana-floral-large-1.jpg,,IL3280-00141,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,G/GG|PLUS|P/M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P/M|G/GG|PLUS
saia preto,https://www.shopinlove.com.br/saia-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/92/f8/c5/807b20c3546138b0aa319199fc/saia-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/92/f8/c5/807b20c3546138b0aa319199fc/saia-preto-large-1.jpg,,IL2792-00002,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido rosa fundo do mar,https://www.shopinlove.com.br/vestido-rosa-fundo-do-mar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/c5/a4/8b/b37dd302d54220d7d2d837d1a9/vestido-rosa-fundo-do-mar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/c5/a4/8b/b37dd302d54220d7d2d837d1a9/vestido-rosa-fundo-do-mar-large-1.jpg,,IL2731-00454,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
